date,Ref-num,type,subtotal,fee,amount,status,memo,counterparty,note
2026-02-21 00:20:34 CST,,Savings Internal Transfer,-$10.00,$0.00,-$10.00,COMPLETE,Savings,,Cash Balance
2026-02-21 00:11:11 CST,,Cash Card,-$10.14,$0.00,-$10.14,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-21 00:11:10 CST,,Cash Card,-$10.14,$0.00,-$10.14,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-21 00:11:08 CST,,Cash Card,-$10.14,$0.00,-$10.14,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2026-02-20 21:09:15 CST,356052113544729,Withdrawal,-$10.00,$0.00,-$10.00,COMPLETE,Cash Out,,Visa debit 0943
2026-02-20 21:08:58 CST,,Deposits,$10.00,$0.00,$10.00,COMPLETE,Add Cash,,Mastercard debit 5228
2026-02-20 21:08:48 CST,,Deposits,$18.00,$0.00,$18.00,FAILED,Add Cash,,Mastercard debit 5228
2026-02-20 20:58:34 CST,635509311,Withdrawal,-$85.72,$0.00,-$85.72,COMPLETE,Cash Out,,Mastercard debit 5228
2026-02-20 20:26:59 CST,,,$69.64,,$69.64,COMPLETE,Afterpay,,Cash Balance
2026-02-20 13:25:27 CST,,,-$0.25,$0.00,-$0.25,COMPLETE,Savings,,Cash Balance
2026-02-20 13:18:46 CST,,Cash Card,-$16.75,$0.00,-$16.75,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-20 12:38:42 CST,,Borrow,-$6.00,,-$6.00,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-02-20 12:33:59 CST,,Cash Card,-$11.62,$0.00,-$11.62,COMPLETE,TESLA SUPERCHARGER US,,Cash Balance
2026-02-20 12:33:20 CST,ST$_PE_6npmzgk297tebyez1jpyzn-0001,Overdraft,-$9.30,$0.00,-$9.30,COMPLETE,repayment,,Cash Balance
2026-02-20 12:33:16 CST,#D-3RJKVX4K,P2P,$60.00,$0.00,$60.00,COMPLETE,Charge,Zaitullah Khebarkhil,Cash Balance
2026-02-19 23:57:54 CST,,Cash Card,-$11.62,$0.00,-$11.62,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2026-02-19 23:57:52 CST,,Cash Card,-$11.62,$0.00,-$11.62,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2026-02-19 08:50:59 CST,,Cash Card,-$20.00,$0.00,-$20.00,FAILED,OPENAI *CHATGPT SUBSCR,,Cash Balance
2026-02-19 04:16:28 CST,,,-$18.92,$0.00,-$18.92,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-19 04:16:22 CST,,Savings Internal Transfer,-$2.89,$0.00,-$2.89,COMPLETE,Savings,,Cash Balance
2026-02-19 04:15:38 CST,,Cash Card,-$18.92,$0.00,-$18.92,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-19 04:15:36 CST,,Cash Card,-$18.92,$0.00,-$18.92,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-19 04:15:15 CST,,Cash Card,-$18.92,$0.00,-$18.92,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-19 04:15:13 CST,,Cash Card,-$18.92,$0.00,-$18.92,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-19 02:55:36 CST,,,-$0.36,$0.00,-$0.36,COMPLETE,Savings,,Cash Balance
2026-02-18 22:43:02 CST,ST$_MARQETA_CARD_019c6fec-35f1-7355-b71a-d369314c57fe,Overdraft,$7.08,$0.00,$7.08,COMPLETE,non-repayment update,,Cash Balance
2026-02-18 22:29:42 CST,,,-$0.01,$0.00,-$0.01,COMPLETE,Savings,,Cash Balance
2026-02-18 21:05:52 CST,,,-$5.35,,-$5.35,COMPLETE,Afterpay,,Cash Balance
2026-02-18 21:05:04 CST,,,-$6.09,,-$6.09,COMPLETE,Afterpay,,Cash Balance
2026-02-18 21:04:54 CST,,,-$4.59,,-$4.59,COMPLETE,Afterpay,,Cash Balance
2026-02-18 21:04:29 CST,,,-$3.79,,-$3.79,COMPLETE,Afterpay,,Cash Balance
2026-02-18 21:03:46 CST,#D-1887EG8Z,P2P,-$6.00,$0.00,-$6.00,COMPLETE,food,Lisa English,Cash Balance
2026-02-18 20:59:36 CST,#D-9115NJRL,P2P,-$110.00,$0.00,-$110.00,COMPLETE,pay loan,Lisa English,Cash Balance
2026-02-18 20:51:48 CST,,Borrow,-$45.72,,-$45.72,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-02-18 20:48:03 CST,,Savings Internal Transfer,-$20.00,$0.00,-$20.00,COMPLETE,Savings,,Cash Balance
2026-02-18 20:47:06 CST,,Borrow,$62.81,,$62.81,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-02-18 20:45:59 CST,,Borrow,-$17.22,,-$17.22,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-02-18 20:45:35 CST,,,-$25.00,$0.00,-$25.00,COMPLETE,Cash Out,Pool Contribution,Cash Balance
2026-02-18 20:45:03 CST,,,$0.00,$0.00,$0.00,COMPLETE,$0 Payment From Pool Status,Pool Status,Cash Balance
2026-02-18 20:44:47 CST,,,$0.00,$0.00,$0.00,COMPLETE,$0 Payment From Pool Status,Pool Status,Cash Balance
2026-02-18 20:40:48 CST,,Savings Internal Transfer,-$1.72,$0.00,-$1.72,COMPLETE,Savings,,Cash Balance
2026-02-18 20:40:37 CST,,,$172.20,$0.00,$172.20,COMPLETE,CN326788   ZECK' PAYROLL,,Cash Balance
2026-02-18 20:33:27 CST,#D-NMMG9Q1O,P2P,-$36.00,$0.00,-$36.00,COMPLETE,lunch,Henry CUNNINGHAM,Cash Balance
2026-02-18 20:21:20 CST,,Borrow,-$3.00,,-$3.00,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-02-18 20:15:56 CST,#D-911RO92L,P2P,$30.00,$0.00,$30.00,COMPLETE,I don’t know,Zaitullah Khebarkhil,Cash Balance
2026-02-18 20:14:03 CST,ST$_MO_qyh7n7m386d4gwdz2kbv1k-0002,Overdraft,-$9.43,$0.00,-$9.43,COMPLETE,repayment,,Cash Balance
2026-02-18 20:14:03 CST,,Deposits,$36.00,$0.00,$36.00,COMPLETE,Add Cash,,Visa debit 0943
2026-02-18 18:14:18 CST,,,-$9.92,$0.00,-$9.92,COMPLETE,BP#2084000TWIN BROTHER F,,Cash Balance
2026-02-18 17:59:21 CST,,Cash Card,-$24.60,$0.00,-$24.60,FAILED,APPLE.COM/BILL,,Cash Balance
2026-02-18 17:34:49 CST,,Cash Card,-$18.92,$0.00,-$18.92,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-18 17:34:47 CST,,Cash Card,-$18.92,$0.00,-$18.92,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-18 16:20:32 CST,ST$_MARQETA_CARD_019c6c0d-e6d4-7fea-8343-df30b42a2afc,Overdraft,$0.49,$0.00,$0.49,COMPLETE,non-repayment update,,Cash Balance
2026-02-18 16:06:17 CST,,Cash Card,-$10.99,$0.00,-$10.99,FAILED,Amazon Digital Svcs,,Cash Balance
2026-02-18 15:55:47 CST,,,-$0.23,$0.00,-$0.23,COMPLETE,Savings,,Cash Balance
2026-02-18 13:25:06 CST,#D-2P4KLMRX,P2P,-$14.00,$0.00,-$14.00,COMPLETE,IOU payment,Henry CUNNINGHAM,Cash Balance
2026-02-18 12:23:12 CST,,Cash Card,-$14.99,$0.00,-$14.99,COMPLETE,AMAZON PRIME PMTS,,Cash Balance
2026-02-18 10:47:13 CST,,Cash Card,-$69.64,$0.00,-$69.64,COMPLETE,DIRECT AUTO INS,,Cash Balance
2026-02-18 09:33:26 CST,739382463,Withdrawal,-$10.00,$0.00,-$10.00,COMPLETE,Cash Out,,Mastercard debit 5228
2026-02-18 09:02:39 CST,ST$_PE_qfnq8tp8v4xct7wtmsm5g0-0001,Overdraft,-$7.08,$0.00,-$7.08,COMPLETE,repayment,,Cash Balance
2026-02-18 09:02:36 CST,#D-J2616ZGM,P2P,$40.00,$0.00,$40.00,COMPLETE,hotel……,Zaitullah Khebarkhil,Cash Balance
2026-02-18 06:39:51 CST,,,-$0.34,$0.00,-$0.34,COMPLETE,Savings,,Cash Balance
2026-02-18 04:57:09 CST,,,$26.77,,$26.77,COMPLETE,Afterpay,,Cash Balance
2026-02-18 04:56:56 CST,,,$50.00,,$50.00,COMPLETE,Afterpay,,Cash Balance
2026-02-18 02:44:37 CST,,,-$39.32,$0.00,-$39.32,COMPLETE,AMAZON MKTPLACE PMTS,,Cash Balance
2026-02-18 02:31:07 CST,,Cash Card,-$7.77,$0.00,-$7.77,COMPLETE,Cash Reward,,Cash Balance
2026-02-18 00:38:57 CST,,,-$0.23,$0.00,-$0.23,COMPLETE,Savings,,Cash Balance
2026-02-17 23:42:31 CST,,Cash App Pay Payment,-$25.63,,-$25.63,COMPLETE,$25.63 Payment At DoorDash,,Cash Balance
2026-02-17 22:59:43 CST,,Cash Card,-$12.37,$0.00,-$12.37,COMPLETE,TESLA SUPERCHARGER US,,Cash Balance
2026-02-17 22:11:37 CST,,Cash Card,-$22.66,$0.00,-$22.66,COMPLETE,TESLA SUPERCHARGER US,,Cash Balance
2026-02-17 21:57:34 CST,,Cash Card,-$22.66,$0.00,-$22.66,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-17 21:56:39 CST,,Cash Card,-$22.66,$0.00,-$22.66,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2026-02-17 21:53:53 CST,,Cash Card,-$22.66,$0.00,-$22.66,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2026-02-17 21:53:51 CST,,Cash Card,-$22.66,$0.00,-$22.66,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2026-02-17 21:53:20 CST,,Cash Card,-$22.66,$0.00,-$22.66,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2026-02-17 21:53:19 CST,,Cash Card,-$22.66,$0.00,-$22.66,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2026-02-17 21:53:17 CST,,Cash Card,-$22.66,$0.00,-$22.66,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2026-02-17 20:01:15 CST,,Cash Card,-$50.00,$0.00,-$50.00,COMPLETE,ZOHO* ZOHO-ONE,,Cash Balance
2026-02-17 19:44:55 CST,,Borrow,-$9.00,,-$9.00,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-02-17 19:40:30 CST,,Borrow,$150.10,,$150.10,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-02-17 19:38:53 CST,,Borrow,-$50.10,,-$50.10,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-02-17 19:38:41 CST,,Borrow,-$98.49,,-$98.49,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-02-17 19:38:13 CST,,,-$35.83,,-$35.83,COMPLETE,Afterpay,,Cash Balance
2026-02-17 19:38:13 CST,,,$0.06,,$0.06,COMPLETE,Afterpay,,Cash Balance
2026-02-17 19:37:54 CST,,,-$9.59,,-$9.59,COMPLETE,Afterpay,,Cash Balance
2026-02-17 19:37:20 CST,,Cash Card,-$26.77,$0.00,-$26.77,COMPLETE,TELLO US,,Cash Balance
2026-02-17 19:35:53 CST,ST$_MO_d4cmzrx738heq9qd63qdwq-0002,Overdraft,-$9.48,$0.00,-$9.48,COMPLETE,repayment,,Cash Balance
2026-02-17 19:35:53 CST,,Deposits,$240.00,$0.00,$240.00,COMPLETE,Add Cash,,Visa debit 0943
2026-02-17 19:32:20 CST,,Deposits,$240.00,$0.00,$240.00,FAILED,Add Cash,,Visa debit 0943
2026-02-17 09:04:30 CST,,,-$26.99,,-$26.99,COMPLETE,Afterpay,,Cash Balance
2026-02-17 09:04:28 CST,,Deposits,$26.99,$0.00,$26.99,FAILED,Add Cash,,Mastercard debit 5228
2026-02-17 08:42:56 CST,,,-$17.78,$0.00,-$17.78,COMPLETE,McDonalds 35457,,Cash Balance
2026-02-17 08:42:00 CST,ST$_MO_936pw87ejbkdm8hvjw15wk-0002,Overdraft,-$1.77,$0.00,-$1.77,COMPLETE,repayment,,Cash Balance
2026-02-17 08:42:00 CST,,Deposits,$10.07,$0.00,$10.07,COMPLETE,Add Cash,,Visa debit 0943
2026-02-16 10:43:18 CST,,Cash Card,-$24.60,$0.00,-$24.60,FAILED,APPLE.COM/BILL,,Cash Balance
2026-02-16 09:34:02 CST,,,-$9.59,,-$9.59,COMPLETE,Afterpay,,Cash Balance
2026-02-16 09:34:00 CST,,Deposits,$9.59,$0.00,$9.59,FAILED,Add Cash,,Mastercard debit 5228
2026-02-16 09:33:29 CST,,,-$16.12,,-$16.12,COMPLETE,Afterpay,,Cash Balance
2026-02-16 09:33:28 CST,,Deposits,$16.12,$0.00,$16.12,FAILED,Add Cash,,Mastercard debit 5228
2026-02-16 04:41:50 CST,,,-$4.45,$0.00,-$4.45,COMPLETE,ON THE FLY #811,,Cash Balance
2026-02-16 01:35:52 CST,ST$_MARQETA_CARD_019c5de7-a550-7517-9f7d-45556a47a3eb,Overdraft,$2.68,$0.00,$2.68,COMPLETE,non-repayment update,,Cash Balance
2026-02-15 23:09:51 CST,ST$_MO_bxbmnkz6rmnk06qxaw4g6h-0002,Overdraft,-$9.82,$0.00,-$9.82,COMPLETE,repayment,,Cash Balance
2026-02-15 23:09:50 CST,,Deposits,$12.50,$0.00,$12.50,COMPLETE,Add Cash,,Visa debit 0943
2026-02-15 20:50:49 CST,,Cash Card,-$20.00,$0.00,-$20.00,FAILED,OPENAI *CHATGPT SUBSCR,,Cash Balance
2026-02-15 12:35:19 CST,,Cash Card,-$65.93,$0.00,-$65.93,FAILED,TELLO US,,Cash Balance
2026-02-15 03:19:20 CST,,Cash Card,-$45.00,$0.00,-$45.00,FAILED,ZOHO* ZOHO-ONE,,Cash Balance
2026-02-15 03:19:19 CST,,Cash Card,-$45.00,$0.00,-$45.00,FAILED,ZOHO* ZOHO-ONE,,Cash Balance
2026-02-15 02:26:24 CST,,Cash Card,-$14.99,$0.00,-$14.99,FAILED,AMAZON PRIME PMTS,,Cash Balance
2026-02-15 02:26:21 CST,,Cash Card,-$16.00,$0.00,-$16.00,FAILED,Audible,,Cash Balance
2026-02-14 18:07:45 CST,,,-$12.99,$0.00,-$12.99,COMPLETE,Spotify P3F5D3AE99,,Cash Balance
2026-02-14 18:07:35 CST,,Deposits,$1.39,$0.00,$1.39,COMPLETE,Add Cash,,Visa debit 0943
2026-02-14 18:07:17 CST,,Cash Card,-$12.99,$0.00,-$12.99,FAILED,Spotify P3F5D3A7DD,,Cash Balance
2026-02-14 18:07:16 CST,,Cash Card,-$12.99,$0.00,-$12.99,FAILED,Spotify P3F5D3A7DD,,Cash Balance
2026-02-14 18:07:06 CST,,Deposits,$1.39,$0.00,$1.39,COMPLETE,Add Cash,,Mastercard debit 5228
2026-02-14 18:06:29 CST,ST$_BM_j3k195zf0tz0yzntxyqp17-0001,Overdraft,-$1.00,$0.00,-$1.00,COMPLETE,repayment,,Cash Balance
2026-02-14 18:06:28 CST,,Savings Internal Transfer,-$1.39,$0.00,-$1.39,COMPLETE,Savings,,Cash Balance
2026-02-14 18:06:04 CST,,Cash Card,-$12.99,$0.00,-$12.99,FAILED,Spotify USA,,Cash Balance
2026-02-14 18:06:01 CST,,Cash Card,-$12.99,$0.00,-$12.99,FAILED,Spotify P3F5D394C0,,Cash Balance
2026-02-14 18:06:00 CST,,Cash Card,-$12.99,$0.00,-$12.99,FAILED,Spotify P3F5D394C0,,Cash Balance
2026-02-14 18:03:41 CST,,Cash Card,-$1.01,$0.00,-$1.01,FAILED,Spotify USA,,Cash Balance
2026-02-14 17:26:33 CST,,Cash Card,-$29.17,$0.00,-$29.17,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-14 17:26:31 CST,,Cash Card,-$29.17,$0.00,-$29.17,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-14 15:10:44 CST,ST$_PE_72nb4qmxbk6gbh3q497yxe-0001,Overdraft,-$9.00,$0.00,-$9.00,COMPLETE,repayment,,Cash Balance
2026-02-14 15:10:41 CST,#D-62MX4K6N,P2P,$9.00,$0.00,$9.00,COMPLETE,gas,Zai Khebarkhil,Cash Balance
2026-02-14 14:46:28 CST,,,-$17.50,$0.00,-$17.50,COMPLETE,MARATHON 272047,,Cash Balance
2026-02-14 14:29:31 CST,#D-P38323V6,P2P,-$1.00,$0.00,-$1.00,COMPLETE,payment,Lisa English,Cash Balance
2026-02-14 13:59:06 CST,,Cash Card,-$65.93,$0.00,-$65.93,FAILED,TELLO US,,Cash Balance
2026-02-14 11:16:01 CST,,,-$0.96,$0.00,-$0.96,COMPLETE,Savings,,Cash Balance
2026-02-14 11:13:28 CST,,Cash App Pay Payment,-$34.74,,-$34.74,COMPLETE,$34.74 Payment At DoorDash,,Cash Balance
2026-02-14 11:09:22 CST,,Cash Card,-$18.04,$0.00,-$18.04,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-14 08:51:25 CST,#D-R7RN8NNP,P2P,$40.00,$0.00,$40.00,COMPLETE,supercharger Tesla,Zai Khebarkhil,Cash Balance
2026-02-14 05:43:59 CST,,Cash Card,-$10.51,$0.00,-$10.51,COMPLETE,TESLA SUPERCHARGER US,,Cash Balance
2026-02-14 04:53:10 CST,,,-$0.43,$0.00,-$0.43,COMPLETE,Savings,,Cash Balance
2026-02-14 04:46:35 CST,,Cash Card,-$5.57,$0.00,-$5.57,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-13 21:46:22 CST,,Cash Card,-$16.00,$0.00,-$16.00,FAILED,Audible,,Cash Balance
2026-02-13 20:45:56 CST,#D-NMDO8M79,P2P,-$5.00,$0.00,-$5.00,COMPLETE,Food,Lisa English,Cash Balance
2026-02-13 16:31:10 CST,#D-3R9PDDOD,P2P,$37.00,$0.00,$37.00,COMPLETE,Cody zai,Zai Khebarkhil,Cash Balance
2026-02-13 14:40:08 CST,,Cash App Pay Payment,-$23.07,,-$23.07,COMPLETE,$23.07 Payment At DoorDash,,Cash Balance
2026-02-13 14:37:01 CST,,,$29.82,,$29.82,COMPLETE,Afterpay,,Cash Balance
2026-02-13 14:28:39 CST,,,-$3.18,,-$3.18,COMPLETE,Afterpay,,Cash Balance
2026-02-13 14:27:58 CST,ST$_BM_n60pds706qtzhqg1wjcxqv-0001,Overdraft,-$1.32,$0.00,-$1.32,COMPLETE,repayment,,Cash Balance
2026-02-13 14:27:58 CST,,Savings Internal Transfer,-$4.50,$0.00,-$4.50,COMPLETE,Savings,,Cash Balance
2026-02-13 14:27:40 CST,,Deposits,$4.50,$0.00,$4.50,FAILED,Add Cash,,Mastercard debit 5228
2026-02-13 14:26:26 CST,ST$_MO_144r41sn833zamdj2vrf7t-0002,Overdraft,-$5.80,$0.00,-$5.80,COMPLETE,repayment,,Cash Balance
2026-02-13 14:26:26 CST,,Deposits,$5.80,$0.00,$5.80,COMPLETE,Add Cash,,Visa debit 0943
2026-02-13 14:26:01 CST,,Deposits,$5.00,$0.00,$5.00,FAILED,Add Cash,,Mastercard debit 5228
2026-02-13 14:25:47 CST,,Deposits,$5.80,$0.00,$5.80,FAILED,Add Cash,,Mastercard debit 5228
2026-02-13 10:14:49 CST,,Cash Card,-$18.04,$0.00,-$18.04,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-13 10:14:48 CST,,Cash Card,-$18.04,$0.00,-$18.04,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-12 19:58:47 CST,,,-$9.99,$0.00,-$9.99,COMPLETE,TESLA SUBSCRIPTION US,,Cash Balance
2026-02-12 16:48:03 CST,#D-4Z1J2QLQ,P2P,-$6.00,$0.00,-$6.00,COMPLETE,loan,Lisa English,Cash Balance
2026-02-12 16:47:17 CST,#D-7K3JVQPZ,P2P,-$30.00,$0.00,-$30.00,COMPLETE,loan,Lisa English,Cash Balance
2026-02-12 16:47:02 CST,,,$38.87,,$38.87,COMPLETE,Afterpay,,Cash Balance
2026-02-12 16:33:50 CST,,Borrow,-$54.73,,-$54.73,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-02-12 16:30:57 CST,754184025,Withdrawal,-$18.19,$0.00,-$18.19,COMPLETE,Cash Out,,Mastercard debit 5228
2026-02-12 16:30:28 CST,,,-$37.50,,-$37.50,COMPLETE,Afterpay,,Cash Balance
2026-02-12 16:29:34 CST,,Borrow,$52.12,,$52.12,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-02-12 16:29:03 CST,,,-$5.15,,-$5.15,COMPLETE,Afterpay,,Cash Balance
2026-02-12 15:43:49 CST,,,-$0.84,$0.00,-$0.84,COMPLETE,Savings,,Cash Balance
2026-02-12 15:37:01 CST,,Cash Card,-$18.16,$0.00,-$18.16,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-12 14:51:05 CST,,Cash Card,-$17.36,$0.00,-$17.36,COMPLETE,LETTERSTREAM.COM,,Cash Balance
2026-02-12 12:23:13 CST,,Cash Card,-$14.99,$0.00,-$14.99,FAILED,AMAZON PRIME PMTS,,Cash Balance
2026-02-12 11:37:51 CST,,Cash App Pay Payment,-$25.21,,-$25.21,COMPLETE,$25.21 Payment At DoorDash,,Cash Balance
2026-02-12 11:32:17 CST,,Deposits,$10.00,$0.00,$10.00,COMPLETE,Add Cash,,Visa debit 0943
2026-02-12 11:31:36 CST,,Borrow,-$65.66,,-$65.66,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-02-12 09:41:13 CST,,,-$4.59,,-$4.59,COMPLETE,Afterpay,,Cash Balance
2026-02-12 09:26:35 CST,,,-$9.76,,-$9.76,COMPLETE,Afterpay,,Cash Balance
2026-02-12 09:08:34 CST,,,-$6.09,,-$6.09,COMPLETE,Afterpay,,Cash Balance
2026-02-12 09:06:33 CST,,,-$5.16,,-$5.16,COMPLETE,Afterpay,,Cash Balance
2026-02-12 06:39:56 CST,,,-$0.94,$0.00,-$0.94,COMPLETE,Savings,,Cash Balance
2026-02-12 05:08:34 CST,,,-$0.67,$0.00,-$0.67,COMPLETE,Savings,,Cash Balance
2026-02-12 05:01:51 CST,,Cash Card,-$12.33,$0.00,-$12.33,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-11 22:33:45 CST,,Cash Card,-$19.06,$0.00,-$19.06,COMPLETE,TESLA SUPERCHARGER US,,Cash Balance
2026-02-11 20:45:32 CST,,Savings Internal Transfer,-$1.75,$0.00,-$1.75,COMPLETE,Savings,,Cash Balance
2026-02-11 20:45:21 CST,,,$175.37,$0.00,$175.37,COMPLETE,CN326788   ZECK' PAYROLL,,Cash Balance
2026-02-11 17:58:35 CST,,Cash Card,-$24.60,$0.00,-$24.60,FAILED,APPLE.COM/BILL,,Cash Balance
2026-02-11 09:39:50 CST,,,-$17.92,,-$17.92,COMPLETE,Afterpay,,Cash Balance
2026-02-11 09:39:48 CST,,Deposits,$17.92,$0.00,$17.92,FAILED,Add Cash,,Mastercard debit 5228
2026-02-11 09:35:51 CST,,,-$4.79,,-$4.79,COMPLETE,Afterpay,,Cash Balance
2026-02-11 09:35:49 CST,,Deposits,$4.79,$0.00,$4.79,FAILED,Add Cash,,Mastercard debit 5228
2026-02-10 15:21:44 CST,785675326,Withdrawal,-$29.85,$0.00,-$29.85,COMPLETE,Cash Out,,Mastercard debit 5228
2026-02-10 15:14:58 CST,#D-M1M27NDJ,P2P,$10.00,$0.00,$10.00,COMPLETE,Hotel,Zai Khebarkhil,Cash Balance
2026-02-10 14:10:26 CST,ST$_PE_25vke636vc5vemj408wfzw-0001,Overdraft,-$8.81,$0.00,-$8.81,COMPLETE,repayment,,Cash Balance
2026-02-10 14:10:23 CST,#D-NM955E11,P2P,$28.66,$0.00,$28.66,COMPLETE,Hotel,Zai Khebarkhil,Cash Balance
2026-02-10 12:24:07 CST,,,-$18.81,$0.00,-$18.81,COMPLETE,TESLA SUPERCHARGER US,,Cash Balance
2026-02-10 11:40:57 CST,ST$_MARQETA_CARD_019c489e-3658-744e-b288-2553c8c0d417,Overdraft,$1.70,$0.00,$1.70,COMPLETE,non-repayment update,,Cash Balance
2026-02-10 11:40:57 CST,,,-$0.30,$0.00,-$0.30,COMPLETE,Savings,,Cash Balance
2026-02-10 11:38:33 CST,ST$_PE_m8f3y43kyvw1dk2cgww7e4-0001,Overdraft,-$1.70,$0.00,-$1.70,COMPLETE,repayment,,Cash Balance
2026-02-10 11:38:29 CST,#D-851N26XM,P2P,$12.00,$0.00,$12.00,COMPLETE,car charge,Zai Khebarkhil,Cash Balance
2026-02-10 11:34:14 CST,,,-$14.70,$0.00,-$14.70,COMPLETE,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-10 11:33:51 CST,#D-GR7QXZX8,P2P,-$12.00,$0.00,-$12.00,COMPLETE,loan,Zai Khebarkhil,Cash Balance
2026-02-10 11:33:27 CST,,Deposits,$25.00,$0.00,$25.00,COMPLETE,Add Cash,,Mastercard debit 5228
2026-02-10 11:05:13 CST,,Cash Card,-$14.70,$0.00,-$14.70,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2026-02-10 11:05:12 CST,,Cash Card,-$14.70,$0.00,-$14.70,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2026-02-10 11:05:10 CST,,Cash Card,-$14.70,$0.00,-$14.70,FAILED,TESLA SUPERCHARGER US,,Cash Balance
2026-02-10 09:36:27 CST,486599626,Withdrawal,-$267.18,$0.00,-$267.18,COMPLETE,Cash Out,,Mastercard debit 5228
2026-02-10 09:34:36 CST,,Savings Internal Transfer,-$1.37,$0.00,-$1.37,COMPLETE,Savings,,Cash Balance
2026-02-10 09:33:17 CST,#D-O9332DX6,P2P,$265.81,$0.00,$265.81,COMPLETE,hotal,Zai Khebarkhil,Cash Balance
2026-02-10 09:04:23 CST,,,-$11.83,,-$11.83,COMPLETE,Afterpay,,Cash Balance
2026-02-10 09:04:22 CST,,,-$3.34,,-$3.34,COMPLETE,Afterpay,,Cash Balance
2026-02-10 09:04:21 CST,,Deposits,$11.83,$0.00,$11.83,FAILED,Add Cash,,Mastercard debit 5228
2026-02-10 06:07:16 CST,,,-$0.79,$0.00,-$0.79,COMPLETE,Savings,,Cash Balance
2026-02-09 21:46:24 CST,,Cash Card,-$16.00,$0.00,-$16.00,FAILED,Audible,,Cash Balance
2026-02-09 20:21:56 CST,,Cash Card,-$14.70,$0.00,-$14.70,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-09 20:21:55 CST,,Cash Card,-$14.70,$0.00,-$14.70,FAILED,"Tesla, Inc. SUPERCHARGER",,Cash Balance
2026-02-09 12:23:12 CST,,Cash Card,-$14.99,$0.00,-$14.99,FAILED,AMAZON PRIME PMTS,,Cash Balance
2026-02-09 11:17:36 CST,,Cash Card,-$19.21,$0.00,-$19.21,COMPLETE,DOLLAR GENERAL #11539,,Cash Balance
2026-02-09 11:16:55 CST,,Cash Card,-$19.21,$0.00,-$19.21,FAILED,DOLLAR GENERAL #11539,,Cash Balance
2026-02-09 10:02:41 CST,ST$_PE_pbxxfgg1qm1e2cadt3s00b-0001,Overdraft,-$6.66,$0.00,-$6.66,COMPLETE,repayment,,Cash Balance
2026-02-09 10:02:38 CST,#D-2PNJ47O5,P2P,$30.00,$0.00,$30.00,COMPLETE,food,Zai Khebarkhil,Cash Balance
2026-02-09 09:33:58 CST,,,-$4.80,,-$4.80,COMPLETE,Afterpay,,Cash Balance
2026-02-09 09:33:57 CST,,Deposits,$4.80,$0.00,$4.80,FAILED,Add Cash,,Mastercard debit 5228
